name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Heathrow Airport,18/10/2019,14.4,9.6,11.8,14.4,7.1,11.5,8.8,82.43,14.01,,16.67,,,,57.5,35.2,202.5,999.7,55,21.5,175.7,7,4,,2019-10-18T07:30:08,2019-10-18T18:03:02,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/10/2019,14.4,9.3,11.4,14.4,7.3,11,8.1,80.8,1,,12.5,,,,38.9,24.1,217.5,1000.7,35,26.4,189.6,7.5,4,,2019-10-19T07:31:51,2019-10-19T18:00:57,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/10/2019,12.1,4.6,8.9,12.1,3.5,8.8,6.7,86.34,0.6,,12.5,,,,,14.8,205.3,1010.1,55.1,21.8,137.2,5.4,3,,2019-10-20T07:33:34,2019-10-20T17:58:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/10/2019,13.1,10.6,11.6,13.1,10.6,11.6,8.9,83.56,0.8,,12.5,,,,,18.4,292.1,1018.2,85.4,24.6,75.4,3,1,,2019-10-21T07:35:18,2019-10-21T17:56:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/10/2019,15.8,6.8,10.8,15.8,6.6,10.5,6.8,78.26,0,,0,,,,,11.2,246.4,1023.3,22.1,18.3,223.1,8.8,4,,2019-10-22T07:37:02,2019-10-22T17:54:46,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/10/2019,14.5,4.3,9.7,14.5,4.3,9.6,8,89.53,0.4,,8.33,,,,,14.7,72.4,1014.2,68.7,11.7,89.8,3.6,2,,2019-10-23T07:38:46,2019-10-23T17:52:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/10/2019,12.8,10.6,11.9,12.8,10.6,11.9,11,94.07,6.43,,16.67,,,,,20.5,235.9,1005.3,81.6,10.4,28.5,1.1,1,,2019-10-24T07:40:30,2019-10-24T17:50:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/10/2019,16.5,9.8,13.1,16.5,8,12.9,11.1,87.53,1.8,,16.67,,,,70.5,44.6,195,1011.4,81.2,22.8,69.5,2.8,1,,2019-10-25T07:42:15,2019-10-25T17:48:45,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/10/2019,16.8,7.1,14,16.8,5.2,13.5,11.4,85.04,6.64,,12.5,,,,64.8,44.2,233.3,1008.1,92.4,15.8,36.1,1.2,1,,2019-10-26T07:43:59,2019-10-26T17:46:47,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/10/2019,11.8,4.3,7.3,11.8,2.5,6.1,3.9,79.79,0.2,,4,,,,,12.9,285.2,1023.1,22.6,26.2,179.1,7.1,4,,2019-10-27T06:45:45,2019-10-27T16:44:50,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/10/2019,10.6,1.1,6.4,10.6,0.3,5.6,3.8,84.51,0.2,,4.17,,,,,14.8,144.4,1024.9,52.1,16.6,154.9,3.9,4,,2019-10-28T06:47:30,2019-10-28T16:42:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/10/2019,11.3,6.6,8.9,11.3,3.8,7.6,4.7,74.95,0,,0,,,,37.1,16.6,53.8,1025.1,89.9,32.6,90.1,3.6,2,,2019-10-29T06:49:15,2019-10-29T16:41:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/10/2019,12.1,7.3,9.1,12.1,4.8,7.8,4.5,73.56,0,,0,,,,51.8,27.7,64.6,1024,58,22.4,175.1,6.9,4,,2019-10-30T06:51:01,2019-10-30T16:39:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,31/10/2019,11.7,6.7,8.6,11.7,4.1,7,5.6,81.91,0,,0,,,,,24.1,90,1018.8,55.1,7.9,148.8,5.9,3,,2019-10-31T06:52:47,2019-10-31T16:37:18,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/11/2019,15.8,8.8,13.2,15.8,7.3,12.9,12.2,94.07,3.2,,8.33,,,,,24.1,162.1,999.2,92.8,18.9,56.8,1.8,1,,2019-11-01T06:54:32,2019-11-01T16:35:28,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/11/2019,14.6,10.1,11.9,14.6,10.1,11.9,9.1,83.15,9.21,,16.67,,,,75.9,42.5,212.9,980.8,67.9,22.2,55.1,2,2,,2019-11-02T06:56:18,2019-11-02T16:33:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/11/2019,11.6,6.3,9.2,11.6,4.1,8,7.4,88.25,0.41,,8.33,,,,,18.3,216.7,981.7,48.3,20.7,93.2,3.4,3,,2019-11-03T06:58:04,2019-11-03T16:31:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/11/2019,12.1,6.8,9,12.1,5.4,8.3,7.7,91.74,3.8,,16.67,,,,,12.9,137.6,984.1,49.2,21.7,88,3.2,2,,2019-11-04T06:59:50,2019-11-04T16:30:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/11/2019,12.3,6.7,9.6,12.3,4.8,8.8,8.4,92.18,1.02,,8.33,,,,37.1,18.4,212.5,997,83.7,15.2,56.6,1.6,1,,2019-11-05T07:01:36,2019-11-05T16:28:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/11/2019,9.1,3.6,6.9,8.1,2.2,5.3,4.6,85.39,0.47,,8.33,,,,,14.7,216.3,1003.6,55,18,108.4,3.9,3,,2019-11-06T07:03:22,2019-11-06T16:26:44,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/11/2019,10.5,3.8,7.8,10.5,3.2,5.5,5.5,86.15,9,,10.53,,,,53.6,29.5,205.7,992.8,49.9,32.1,205.9,5.2,3,,2019-11-07T07:05:08,2019-11-07T16:25:05,0.39,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/11/2019,8.6,-0.2,4.4,6.5,-0.8,3.2,2.8,90,0.47,,8.33,,,,,13,277.3,1006.2,53.3,17.2,79.7,2.6,1,,2019-11-08T07:06:54,2019-11-08T16:23:27,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/11/2019,7.3,0.6,4.7,4.7,-0.6,2.6,4,95.29,9.39,,12.5,,,,,18.4,151.3,1006,61.2,8,71.2,2.3,2,,2019-11-09T07:08:39,2019-11-09T16:21:51,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/11/2019,11,4.8,7.5,11,3.1,5.8,4.7,83.2,2.4,,12.5,,,,,16.6,65.9,1010.6,56.6,23,124.2,4,2,,2019-11-10T07:10:24,2019-11-10T16:20:17,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/11/2019,9.6,4.8,7.2,8.8,2.7,5.3,3.7,79.18,2.2,,8.33,,,,48.3,27.7,237,1002.4,55.7,26.6,89.6,2.9,2,,2019-11-11T07:12:09,2019-11-11T16:18:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/11/2019,8.5,3.4,6.2,8.5,1,4.6,3.3,82.14,2,,4.17,,,,53.6,35.2,255.9,999,60.4,29.3,90.3,2.6,2,,2019-11-12T07:13:54,2019-11-12T16:17:16,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/11/2019,9.5,3.3,6.3,8.2,0.5,3.6,3.6,83.73,0.2,,4.17,,,,,20.5,207.9,998.3,44.7,30.8,88.6,2.2,2,,2019-11-13T07:15:38,2019-11-13T16:15:48,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/11/2019,9.3,3.8,5.8,8.9,0.4,3.6,3.7,87.03,17.98,,12.5,,,,,16.5,142.6,994.9,74.1,35.6,143.4,2.6,3,,2019-11-14T07:17:22,2019-11-14T16:14:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/11/2019,8.8,4,6.4,6.1,1.3,3.7,4.5,88.12,4.03,,16.67,,,,46.4,20.6,157.1,1003,84.1,14,69.6,2,1,,2019-11-15T07:19:06,2019-11-15T16:13:00,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/11/2019,7.8,4.8,6.4,7.8,3,5.1,3.8,83.73,1.41,,8.33,,,,,16.6,137.1,1006.1,87.4,14.3,76.1,2.5,2,,2019-11-16T07:20:48,2019-11-16T16:11:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/11/2019,8.6,1.8,5,8.1,1.8,4.6,3.3,89.42,0.2,,4.17,,,,,7.5,252.3,1011.2,78.3,8.3,73.7,0.8,1,,2019-11-17T07:22:30,2019-11-17T16:10:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/11/2019,8.6,1.3,6,6.8,0.5,4.1,3.2,83.01,1.1,,12.5,,,,,14.8,313.8,1015.9,40,27.2,175.3,1.9,2,,2019-11-18T07:24:12,2019-11-18T16:09:04,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/11/2019,7,-1.9,2.5,5.3,-3.9,1.1,1.2,91.7,0.2,,4.17,,,,,12.9,166.7,1016.8,70.3,12.4,59.8,1.9,1,,2019-11-19T07:25:52,2019-11-19T16:07:50,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/11/2019,7.5,2.7,4.8,4,-0.8,1.5,1.5,80.06,0,,0,,,,44.6,25.9,115.8,1012.1,41.9,29.9,98.6,3.2,2,,2019-11-20T07:27:32,2019-11-20T16:06:39,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/11/2019,6.3,3.7,4.6,3.5,-0.1,1.3,3.1,89.91,0,,0,,,,,20.5,82.9,1003.3,96.2,6.9,27.8,0.9,0,,2019-11-21T07:29:11,2019-11-21T16:05:30,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/11/2019,9.8,5.7,7.9,7,3.2,5.2,6.6,92.05,4.6,,12.5,,,,,22.3,104.2,995.3,72.1,24.2,51.6,1.7,1,,2019-11-22T07:30:49,2019-11-22T16:04:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/11/2019,10.6,7.8,9.3,10.6,5.7,8,8.1,92.27,3.91,,12.5,,,,,16.6,73.8,993.7,86.6,11.8,28.2,0.9,1,,2019-11-23T07:32:26,2019-11-23T16:03:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/11/2019,11.3,7.1,9.4,11.3,6.8,9.1,8.5,94.42,1.4,,12.5,,,,,22.2,155.8,1003,85.8,11.8,36.1,1.2,1,,2019-11-24T07:34:02,2019-11-24T16:02:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/11/2019,11.6,9,10.6,11.6,6.9,9.8,9.9,95.59,3.76,,16.67,,,,,18.4,143.3,1002.1,88.3,15,35.4,1.1,1,,2019-11-25T07:35:36,2019-11-25T16:01:22,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/11/2019,13.3,9.7,11.3,13.3,8.3,11.2,10.3,93.25,5.14,,16.67,,,,35.3,20.5,166.3,994.8,73.8,18.6,47.6,1.4,1,,2019-11-26T07:37:09,2019-11-26T16:00:27,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/11/2019,11.8,9,10.2,11.8,6,9.4,9.2,93.73,9.22,,16.67,,,,,22.3,187.1,984,79.5,20.7,58.3,1.9,1,,2019-11-27T07:38:41,2019-11-27T15:59:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/11/2019,10.1,6.8,8.7,10.1,4.7,6.5,6.9,88.63,2.12,,12.5,,,,,20.5,233.8,995.6,86.2,20.5,53.2,1.7,1,,2019-11-28T07:40:11,2019-11-28T15:58:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/11/2019,7.8,1.6,5,7,-0.7,3.7,2.8,86.45,1,,4.17,,,,,9.4,172,1015.5,25,20.4,81.7,2.6,2,,2019-11-29T07:41:40,2019-11-29T15:57:59,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/11/2019,6.8,-0.2,3.2,4.7,-2.4,1.1,2,91.85,0.4,,8.33,,,,,14.7,50.9,1021.5,42,12.6,73.3,2.4,1,,2019-11-30T07:43:07,2019-11-30T15:57:16,0.08,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/12/2019,7.1,1.6,4.1,4.2,-0.6,1.6,2.1,87.16,0.2,,4.17,,,,35.3,16.6,84.2,1023.6,32.5,28.5,56.8,1.8,1,,2019-12-01T07:44:32,2019-12-01T15:56:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/12/2019,7.3,-0.4,2.5,5.6,-3.5,0.7,0.1,84.61,0.4,,8.33,,,,,11.2,294.2,1031.1,10.9,17.9,74,2.4,1,,2019-12-02T07:45:56,2019-12-02T15:55:59,0.17,Rain,Clear conditions throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/12/2019,9.6,1.4,5,7.8,0.1,3.3,2.2,82.66,0,,0,,,,,18.3,224.9,1027.7,65.8,24.7,76.9,2.5,2,,2019-12-03T07:47:17,2019-12-03T15:55:25,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/12/2019,9,0.3,3.7,9,-2.7,3.1,2.1,89.65,0.2,,4.17,,,,0,9.4,206.4,1021.1,14.2,10.8,70,2.3,1,,2019-12-04T07:48:37,2019-12-04T15:54:54,0.26,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/12/2019,10,-0.9,4.7,10,-2.7,2.8,3.4,91.46,0.41,,8.33,,,,47.3,27.7,229.3,1018.8,57.1,13.8,79.5,2.3,1,,2019-12-05T07:49:54,2019-12-05T15:54:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/12/2019,13.5,7.8,11,13.5,4.6,10.3,9.1,88.35,4.21,,12.5,,,,62.9,33.5,234.6,1006.4,79.5,35.3,35.9,1,1,,2019-12-06T07:51:10,2019-12-06T15:54:02,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/12/2019,11,7.1,9.5,11,4.3,8.1,6.2,80.13,0,,0,,,,52.1,31.7,234.6,1012.2,90.3,33.3,55.7,1.8,1,,2019-12-07T07:52:23,2019-12-07T15:53:42,0.39,Overcast,Cloudy skies throughout the day.,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/12/2019,11.5,6.7,9.3,11.5,2.1,7.4,5.5,77.5,2.2,,8.33,,,,77.6,42.4,231.7,999.5,54.1,24.5,58.2,1.9,1,,2019-12-08T07:53:33,2019-12-08T15:53:24,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/12/2019,9.5,2.8,7.4,6.2,0.2,4.3,2.3,70.46,2.67,,12.5,,,,59.4,29.6,283.8,1009.3,25.1,29,63.9,2.1,1,,2019-12-09T07:54:42,2019-12-09T15:53:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/12/2019,11.1,0.6,6.9,11.1,-1.9,4.5,5.5,90.69,0.4,,4.17,,,,62.9,38.8,191.7,1014.3,74.5,16.2,20.9,0.6,0,,2019-12-10T07:55:48,2019-12-10T15:52:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/12/2019,8.1,2.6,5.4,5.3,-1.2,2.1,3.2,86.36,3.92,,12.5,,,,33.5,18.3,215.8,1005,24.2,28.8,53.6,1.7,1,,2019-12-11T07:56:51,2019-12-11T15:52:51,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/12/2019,9.1,0.8,5.6,5.9,-2.2,2.3,4.6,93.1,7.01,,8.33,,,,51.8,29.5,185.4,989.2,63.8,19.9,24.7,0.8,0,,2019-12-12T07:57:52,2019-12-12T15:52:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/12/2019,8.5,5.6,7.1,4.7,2.3,3.5,3.3,76.94,7.07,,12.5,,,,57.6,33.5,249.2,979.2,76.1,25.5,58.4,1.7,1,,2019-12-13T07:58:50,2019-12-13T15:52:46,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/12/2019,8.6,4.3,6.4,5.3,-0.2,2.5,2.5,76.97,1.4,,8.33,,,,85.2,48.2,233.8,989.5,42.5,25,46,1.5,1,,2019-12-14T07:59:45,2019-12-14T15:52:49,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/12/2019,10,4.4,7.3,10,-1.1,3.6,3.6,77.84,10.4,,8.33,,,,59.4,37,218.8,995.1,36.8,26.3,59.4,1.9,1,,2019-12-15T08:00:37,2019-12-15T15:52:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/12/2019,8.8,5.8,7.5,7,2.4,5.5,5.8,89.42,10.6,,12.5,,,,,18.3,156.3,999.8,81.2,31.5,50.4,1.6,1,,2019-12-16T08:01:26,2019-12-16T15:53:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/12/2019,7.6,5.1,6.7,6.8,3.4,5.4,6,95.21,2.99,,8.33,,,,,14.7,202.1,1000.5,78.8,11.1,43.3,1.1,1,,2019-12-17T08:02:13,2019-12-17T15:53:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/12/2019,10.3,1.2,6.5,10.3,-0.7,4.4,5.3,91.93,1.22,,12.5,,,,55.4,27.7,138.8,1007.6,53.4,16.9,54.1,1.8,1,,2019-12-18T08:02:56,2019-12-18T15:53:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/12/2019,13,10,11.6,13,10,11.5,9.3,86.13,13.49,,16.67,,,,72.2,33.4,161.7,996.2,80,19.6,44.4,1.3,1,,2019-12-19T08:03:37,2019-12-19T15:53:53,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/12/2019,10,5.3,8.1,10,2.4,5.9,7.1,93.6,14.01,,16.67,,,,41.7,27.7,176.3,981.1,67.5,23.7,40.8,1.2,1,,2019-12-20T08:04:14,2019-12-20T15:54:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/12/2019,10.3,6.1,8.3,10.3,3.4,6,6.9,90.95,5.17,,12.5,,,,,24.1,160.4,979,66.2,24.8,46.4,1.3,1,,2019-12-21T08:04:48,2019-12-21T15:54:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/12/2019,9,5.9,7.9,7.2,2.6,5.2,6.3,89.43,7.22,,16.67,,,,37.1,25.9,240.9,984.8,58.3,27.2,71.4,2.1,1,,2019-12-22T08:05:19,2019-12-22T15:55:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/12/2019,10.8,5.6,8.1,10.8,2.3,5.7,5.1,81.79,0,,0,,,,48.2,27.7,233.3,1007.1,49.5,26.2,60.9,2,1,,2019-12-23T08:05:46,2019-12-23T15:55:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/12/2019,11.6,7.6,9.2,11.6,5.1,7.3,7,86.46,1.6,,12.5,,,,51.8,33.4,225.4,1008.5,52.2,19.4,56.9,1.8,1,,2019-12-24T08:06:11,2019-12-24T15:56:22,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/12/2019,8.8,2,5.6,8.1,0.3,3.9,2.6,81.59,0.2,,4.17,,,,,20.5,241,1023.2,19.6,37.2,54.9,1.8,1,,2019-12-25T08:06:32,2019-12-25T15:57:01,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/12/2019,9.8,1.8,7.1,7.3,-0.9,4,5.8,91.31,3.41,,16.67,,,,57.6,37.1,173,1016.5,80.4,21.5,36.5,1.1,1,,2019-12-26T08:06:50,2019-12-26T15:57:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/12/2019,8.5,6.6,7.3,7.8,4.4,6,5.5,88.56,2.8,,4.17,,,,,16.6,197.5,1028.8,93.3,18,33.4,1,0,,2019-12-27T08:07:04,2019-12-27T15:58:29,0.01,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
